epoch,train_loss,train_accuracy,train_macro_f1,val_loss,val_accuracy,val_macro_f1,learning_rate
48,0.474762130042781,0.8247282608695652,0.8255725161198776,0.8082226202700894,0.6978984238178634,0.7002507481802623,0.0001
49,0.4536351387545189,0.8301630434782609,0.8315639628176016,0.8839068269771369,0.6795096322241682,0.6784168021646387,0.0001
50,0.4520408816589332,0.8340450310559007,0.8352821959830546,0.8066209766054738,0.7119089316987741,0.7119152875069016,0.0001
51,0.44025265041345396,0.8338509316770186,0.8350414596103163,0.8279685392166812,0.7049036777583187,0.7034961607442662,5e-05
52,0.42611248522811795,0.843944099378882,0.8451422908880623,0.8046051247107378,0.7154115586690017,0.7181573620298686,5e-05
53,0.42149089360089037,0.8491847826086957,0.8505941599339911,0.8463204881982085,0.6970227670753065,0.694090631306172,5e-05
54,0.42373299987419794,0.842391304347826,0.843751097410368,0.8019970891876521,0.7154115586690017,0.7192468968647477,5e-05
55,0.4266370914367415,0.8402562111801242,0.8415649148532113,0.8301803958186335,0.7005253940455342,0.7003781143763074,5e-05
56,0.4172678948929591,0.843555900621118,0.845327842220989,0.8203432027596308,0.7092819614711033,0.709637794575397,5e-05
57,0.42893736906673596,0.8367624223602484,0.8381792961905717,0.8335570914315259,0.690893169877408,0.6888319191132822,5e-05
58,0.4103849048940291,0.8476319875776398,0.8489009712366172,0.8220467911919027,0.7101576182136602,0.7117551569524344,2.5e-05
