epoch,train_loss,train_accuracy,train_macro_f1,val_loss,val_accuracy,val_macro_f1,learning_rate
51,0.4857009987749644,0.8133998848147437,0.8149987011514764,0.6793517335768668,0.742831541218638,0.7434908574325302,0.0001
52,0.4773379375710783,0.8233826070263006,0.8245293887796312,0.6827202958445395,0.742831541218638,0.7459979921603765,0.0001
53,0.46450884079242033,0.8304856978306777,0.8319839004999193,0.6959012575901538,0.7383512544802867,0.741908126513177,0.0001
54,0.4654507526373721,0.8254943367248992,0.826647830705995,0.6975476927654718,0.7455197132616488,0.7430272601116671,0.0001
55,0.45600763030234354,0.8283739681320791,0.8297548185533614,0.7113164344996107,0.7302867383512545,0.732691929228523,0.0001
56,0.43963980393827157,0.8373968132079094,0.8387904012962007,0.6729302049537713,0.7419354838709677,0.7440427609294274,5e-05
57,0.4372270037354835,0.837204837780764,0.8385351871941228,0.678436616842892,0.7526881720430108,0.7541615232524285,5e-05
58,0.432072239190792,0.8385486657707814,0.8394533029127649,0.679650577379384,0.7517921146953405,0.7551707397606652,5e-05
59,0.43569077804533024,0.8368208869264734,0.8381108628109768,0.6788890090467254,0.7473118279569892,0.7489679736632956,5e-05
60,0.43286342508940717,0.8377807640622,0.8393703942621755,0.6963321286717623,0.7365591397849462,0.7381715240706797,5e-05
61,0.4252808897583149,0.8427721251679785,0.8441103171363528,0.681719095476212,0.7419354838709677,0.7428093126729873,5e-05
62,0.4217255502899175,0.8418122480322519,0.8430831809959208,0.6974924584870698,0.7517921146953405,0.749876940907168,5e-05
63,0.4272155569997532,0.8446918794394318,0.8460963210708409,0.6787589950800796,0.7446236559139785,0.7491133296736764,5e-05
64,0.4197870498084363,0.840084469187944,0.8414939188148667,0.6806061678035285,0.7553763440860215,0.7579197520718183,5e-05
65,0.4234742266210903,0.8402764446150893,0.8418723529118272,0.6867149611100501,0.7419354838709677,0.7430448336233626,5e-05
66,0.4169554779387225,0.8437320023037052,0.8448654286178335,0.6711846226859691,0.7491039426523297,0.7489911818370513,5e-05
67,0.41857502940612373,0.845459781148013,0.8467077251997789,0.681660244969057,0.7482078853046595,0.7498049211288839,5e-05
68,0.4189650812975663,0.8441159531579958,0.8455181805593902,0.6747194131215414,0.746415770609319,0.7476988125170186,5e-05
69,0.4094207775778175,0.8481474371280476,0.8496736660119996,0.6777202232764186,0.7482078853046595,0.7507508299206701,5e-05
70,0.4075810078650936,0.8481474371280476,0.8495992909003062,0.70299845228913,0.7410394265232975,0.7395951059384194,5e-05
71,0.41202311663189145,0.8485313879823383,0.8500929222897292,0.6764698934384145,0.7544802867383512,0.7560851834009741,5e-05
72,0.3958374005140739,0.8519869456709541,0.8534328535723857,0.6727562504002698,0.7508960573476703,0.7512362283312967,2.5e-05
73,0.3964983912341813,0.8496832405452102,0.8511797961230255,0.6794931450625047,0.7410394265232975,0.7433868050250392,2.5e-05
74,0.3941882471247355,0.8496832405452102,0.8506925733062233,0.6867920397430338,0.7401433691756273,0.744970410737073,2.5e-05
75,0.39241972466672215,0.8535227490881168,0.8548248637829677,0.6814415589455636,0.7508960573476703,0.755140993016107,2.5e-05
76,0.39074386736096656,0.854290650796698,0.8558357743882713,0.6819728012580598,0.7553763440860215,0.7554067436548336,2.5e-05
77,0.3889640056856948,0.8533307736609714,0.8548015524838978,0.6871664269850672,0.7508960573476703,0.7557391955346776,2.5e-05
78,0.38853792856215147,0.8560184296410059,0.8572378686542493,0.6751753070448462,0.7661290322580645,0.7674793137735341,2.5e-05
79,0.3942421700359878,0.8544826262238433,0.8557918759971206,0.6749918614664385,0.7482078853046595,0.7494567758447778,2.5e-05
80,0.38651155574716745,0.854866577078134,0.8561048416545747,0.6795090451889996,0.7580645161290323,0.7610535174513653,2.5e-05
81,0.38236042482996196,0.8600499136110578,0.8611333450932047,0.6806404669652276,0.7526881720430108,0.7547685475007192,2.5e-05
82,0.38600532054031483,0.8552505279324246,0.8566985335198639,0.6933613498578363,0.753584229390681,0.7533498381929165,2.5e-05
83,0.39634800557441185,0.8533307736609714,0.854672989445778,0.6806586677455561,0.757168458781362,0.7576003859036554,2.5e-05
84,0.37987504603995953,0.8612017661739297,0.8626497880677033,0.6864129272840356,0.757168458781362,0.7610660770132124,2.5e-05
85,0.3821706518968526,0.8575542330581686,0.8587790223225649,0.6842648891137919,0.7455197132616488,0.7469729110071319,2.5e-05
86,0.37359830717661485,0.8640813975811096,0.8651728927879745,0.6871705042418613,0.7580645161290323,0.7612346712451176,1.25e-05
87,0.3759095343421622,0.8648492992896909,0.8662422894529209,0.6761782910661458,0.7553763440860215,0.7564235940988199,1.25e-05
88,0.3713325363079493,0.8610097907467844,0.8621888455541377,0.6797246868892383,0.7526881720430108,0.7541689136000462,1.25e-05
89,0.3790863939452066,0.8585141101938952,0.8598759380522382,0.6805339624377562,0.7508960573476703,0.7527636152684369,1.25e-05
90,0.37274467357519975,0.8656172009982722,0.8667296058358613,0.6802648389211265,0.7589605734767025,0.7615105386510966,1.25e-05
91,0.37100730524865927,0.8633134958725284,0.8646671674302949,0.6821895425464944,0.7544802867383512,0.7568657495617602,1.25e-05
92,0.3693749438173873,0.8598579381839124,0.8610211733100178,0.6830585009308272,0.7526881720430108,0.7532662914634846,1.25e-05
93,0.3663736366223273,0.8633134958725284,0.8647973585698918,0.6788066038094114,0.7553763440860215,0.7580325843654757,6.25e-06
