epoch,train_loss,train_accuracy,train_macro_f1,val_loss,val_accuracy,val_macro_f1,learning_rate
22,0.7465538561143976,0.7346938775510204,0.7395838193065134,0.8121650108371873,0.7156626506024096,0.7207192001882473,0.0002
23,0.7486185220685371,0.7323688969258589,0.7389505509556421,0.8105420474546502,0.7180722891566265,0.7239459726352435,0.0002
24,0.7286944694526434,0.7408938258847843,0.7459068080209843,0.8276121686740094,0.6903614457831325,0.6918748519581998,0.0002
25,0.7377881437763322,0.7365021958150348,0.7401096166020084,0.8182038733758122,0.7048192771084337,0.7092621542060201,0.0002
26,0.7218869116933917,0.7481270989408422,0.7525479798257829,0.8217476028993905,0.6951807228915663,0.7004378479413662,0.0002
27,0.7092897632238446,0.7501937483854301,0.7545526814174702,0.8177757411118013,0.7048192771084337,0.7082696802331926,0.0002
28,0.7123697289691295,0.7494187548437097,0.7541180769486289,0.8042099152702883,0.7120481927710843,0.7175848604383109,0.0002
29,0.7090232903043973,0.757427021441488,0.7626971454468054,0.8022682551878044,0.7156626506024096,0.7212391296313448,0.0002
30,0.6962816580818224,0.7613019891500904,0.7658719743638721,0.8681261189012642,0.689156626506024,0.6922087757952784,0.0002
31,0.6817005748466692,0.7664686127615603,0.7708980076690751,0.801287992029305,0.7144578313253012,0.7209849523842906,0.0001
32,0.6671303482334056,0.7755102040816326,0.7802039668576091,0.7935007144169635,0.7168674698795181,0.7210655361970648,0.0001
33,0.6665249645971753,0.779385171790235,0.7838439654755553,0.8013238081012863,0.7192771084337349,0.7258361240881299,0.0001
34,0.6775351308538328,0.7716352363730302,0.7768794893447875,0.7962457668350403,0.7132530120481928,0.7174384843391997,0.0001
35,0.6668914778230727,0.7778351847067941,0.7824561560975363,0.7910485955606024,0.7132530120481928,0.7188301749869849,0.0001
36,0.6642325572713774,0.7796435029708085,0.7836378211616942,0.7981807629746127,0.7180722891566265,0.723930843539653,0.0001
37,0.6672258569546924,0.7796435029708085,0.7837775462844513,0.7956528864711164,0.7216867469879518,0.7268276257337083,0.0001
38,0.6569757472018314,0.783001808318264,0.7869852802852382,0.7893061607717031,0.7180722891566265,0.7226527223175803,0.0001
39,0.6572319932206907,0.7801601653319555,0.7849684525254831,0.806299728226949,0.7144578313253012,0.7183033066152242,0.0001
40,0.6468300937035693,0.7915267372771894,0.7950768240054648,0.7969552985156875,0.7180722891566265,0.7220622905879329,0.0001
41,0.6432388013599764,0.7889434254714544,0.7926861857756762,0.8040895413203412,0.7192771084337349,0.7238654728214968,0.0001
42,0.646067772946965,0.7951433738052183,0.7989340414408279,0.7993877080549677,0.7192771084337349,0.7252484229610973,0.0001
43,0.637013632755075,0.7935933867217774,0.7979403572942236,0.7894815976361195,0.7216867469879518,0.7258145834268767,0.0001
44,0.6370685366474359,0.7930767243606304,0.7964461732088649,0.8029758520873196,0.7204819277108434,0.7233383792195687,0.0001
45,0.6294515108421649,0.7974683544303798,0.8009804266285352,0.7864639377019491,0.7168674698795181,0.7203593223006217,5e-05
46,0.6224664266766642,0.8021183156807027,0.8060904999125819,0.7885711632579206,0.7240963855421687,0.7281592568412834,5e-05
47,0.6217626311987815,0.8052182898475846,0.8095320639165431,0.7896944265049625,0.7289156626506024,0.7318852220239034,5e-05
48,0.6196264907914026,0.8039266339447171,0.8085023673799103,0.7905637620443321,0.7180722891566265,0.7229010294712195,5e-05
49,0.6055766865745806,0.8098682510979075,0.8143579116296167,0.7939269489552602,0.7253012048192771,0.7310403392527884,5e-05
50,0.6169080008711503,0.8047016274864376,0.8087139788283131,0.7938136418899858,0.7156626506024096,0.7211764014037019,5e-05
51,0.6112443161577379,0.8093515887367605,0.8127468870355384,0.7919920780572547,0.7168674698795181,0.7224384544113105,5e-05
52,0.6085689457249377,0.811159907000775,0.8155133038653999,0.7956714706248548,0.7192771084337349,0.7231854200844824,5e-05
53,0.609457608372997,0.8062516145698786,0.810289909240605,0.7919139453445573,0.7180722891566265,0.7238337332383802,5e-05
54,0.6099500692928524,0.8140015499870834,0.8180034070357367,0.794528392567692,0.7180722891566265,0.7218129896595722,5e-05
55,0.6125859743678518,0.809093257556187,0.8132058681832743,0.785184378078185,0.7265060240963855,0.7305317140925238,2.5e-05
56,0.601648748567695,0.810126582278481,0.8139237282003972,0.7865596649158432,0.7204819277108434,0.7263036557826373,2.5e-05
57,0.6024427584547369,0.8124515629036425,0.81655057648907,0.7977464950228312,0.7192771084337349,0.7239399130442208,2.5e-05
58,0.597980745169458,0.8168431929733919,0.8214149202156195,0.789895573437932,0.7204819277108434,0.725342414643132,2.5e-05
59,0.5990631970685448,0.8165848617928184,0.8205435570941084,0.7888918964259596,0.7180722891566265,0.7231340535989678,2.5e-05
60,0.5997316114694935,0.8173598553345389,0.8208872042884865,0.7897426586553274,0.7204819277108434,0.7254296225586284,2.5e-05
61,0.5975600066064279,0.8147765435288039,0.8188165943035737,0.790126731309546,0.7301204819277108,0.7345772828191957,2.5e-05
62,0.5918784936371776,0.8196848359597003,0.8235562180598265,0.7901228476719684,0.7240963855421687,0.7291507920977571,2.5e-05
63,0.5942625555841845,0.8124515629036425,0.8167468822251565,0.7876027395208198,0.7192771084337349,0.7241320146838311,2.5e-05
64,0.5904438611119023,0.8220098165848618,0.8257339485191445,0.7908072827810264,0.7253012048192771,0.7291491918309991,2.5e-05
65,0.5948333412570505,0.8129682252647895,0.8177950931165541,0.7917792949331812,0.7216867469879518,0.7264965719128345,2.5e-05
66,0.5896210277058979,0.8140015499870834,0.8181210541517465,0.7845716080033636,0.7240963855421687,0.729881260650723,2.5e-05
67,0.5972519844762733,0.8145182123482304,0.8184984257773193,0.7874705461134394,0.7192771084337349,0.7239645496894223,2.5e-05
68,0.5862195079131386,0.8207181606819943,0.8247836310786953,0.7893272030066295,0.7228915662650602,0.7288286954711756,2.5e-05
69,0.5932720637512404,0.8202014983208473,0.8241071030690168,0.7855850552219943,0.7253012048192771,0.7308110314449461,1.25e-05
70,0.5867852347822837,0.8261431154740377,0.8297895111167375,0.7861407472426633,0.7216867469879518,0.7264711261194343,1.25e-05
71,0.5913410378315442,0.8194265047791268,0.8236382658899736,0.7898183388882373,0.7216867469879518,0.7270615232057647,1.25e-05
72,0.5895328614268922,0.8235598036683027,0.827292811316737,0.7863214078437851,0.7228915662650602,0.7286563703922753,1.25e-05
73,0.5905751837713409,0.8225264789460088,0.8261739631153968,0.7865522266152394,0.7192771084337349,0.7252374051891637,1.25e-05
74,0.5797042190736038,0.8253681219323172,0.8291915982108271,0.7854992161314172,0.7216867469879518,0.7276807282351819,1.25e-05
75,0.5879890178716389,0.8183931800568328,0.8228465661284531,0.7855014666017279,0.7192771084337349,0.7243839930347834,1.25e-05
76,0.5829571884628785,0.8222681477654353,0.8257994213139079,0.7853785957198545,0.7216867469879518,0.727946336729839,6.25e-06
